date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
8/18/2020,5500437,44902,49547.429,171914,1208,1032.857,16522.042,134.875,148.829,516.39,3.629,3.102,0.87,11958,35.919,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/19/2020,5546321,45884,48210.286,172594,680,913.143,16659.867,137.825,144.813,518.433,2.043,2.743,0.86,11571,34.757,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/20/2020,5591449,45128,47277.714,173678,1084,919.429,16795.422,135.554,142.011,521.689,3.256,2.762,0.86,11263,33.831,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/21/2020,5639040,47591,44058.571,174734,1056,882,16938.374,142.952,132.342,524.861,3.172,2.649,0.86,11031,33.135,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/22/2020,5684713,45673,43098.429,175699,965,869.429,17075.565,137.191,129.458,527.759,2.899,2.612,0.87,10779,32.378,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/23/2020,5716624,31911,42705.429,176222,523,855.286,17171.418,95.853,128.277,529.33,1.571,2.569,0.88,10738,32.254,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/24/2020,5750547,33923,42144.571,176662,440,850.857,17273.315,101.897,126.593,530.652,1.322,2.556,0.9,10691,32.113,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/25/2020,5793220,42673,41826.143,177866,1204,850.286,17401.495,128.18,125.636,534.268,3.617,2.554,0.91,10603,31.849,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/26/2020,5835293,42073,41281.714,179034,1168,920,17527.873,126.378,124.001,537.777,3.508,2.763,0.92,10383,31.188,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/27/2020,5885811,50518,42051.714,180143,1109,923.571,17679.617,151.744,126.314,541.108,3.331,2.774,0.93,9905,29.752,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/28/2020,5932281,46470,41891.571,181066,923,904.571,17819.202,139.585,125.833,543.88,2.772,2.717,0.93,9883,29.686,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/29/2020,5975384,43103,41524.429,182030,964,904.429,17948.674,129.471,124.73,546.776,2.896,2.717,0.93,9697,29.128,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/30/2020,6009515,34131,41841.571,182465,435,891.857,18051.195,102.522,125.682,548.083,1.307,2.679,0.94,9549,28.683,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
8/31/2020,6042877,33362,41761.429,182965,500,900.429,18151.407,100.212,125.442,549.585,1.502,2.705,0.94,9509,28.563,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/1/2020,6084855,41978,41662.143,184025,1060,879.857,18277.499,126.092,125.143,552.769,3.184,2.643,0.95,9472,28.452,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/2/2020,6124816,39961,41360.429,185085,1060,864.429,18397.533,120.034,124.237,555.953,3.184,2.597,0.94,9362,28.121,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/3/2020,6169957,45141,40592.286,186111,1026,852.571,18533.126,135.593,121.93,559.034,3.082,2.561,0.94,9234,27.737,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/4/2020,6218291,48334,40858.571,187060,949,856.286,18678.31,145.184,122.73,561.885,2.851,2.572,0.93,9228,27.719,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/5/2020,6261914,43623,40932.857,187860,800,832.857,18809.344,131.033,122.953,564.288,2.403,2.502,0.92,9091,27.307,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/6/2020,6291033,29119,40216.857,188328,468,837.571,18896.81,87.467,120.802,565.694,1.406,2.516,0.9,9010,27.064,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/7/2020,6315596,24563,38959.857,188660,332,813.571,18970.592,73.782,117.026,566.691,0.997,2.444,0.9,8974,26.956,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/8/2020,6342340,26744,36783.571,189121,461,728,19050.925,80.333,110.489,568.076,1.385,2.187,0.91,8971,26.947,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/9/2020,6375979,33639,35880.429,190212,1091,732.429,19151.968,101.044,107.777,571.353,3.277,2.2,0.93,8784,26.385,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/10/2020,6415427,39448,35067.143,191086,874,710.714,19270.461,118.493,105.334,573.978,2.625,2.135,0.96,8590,25.802,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/11/2020,6460050,44623,34537,192219,1133,737,19404.498,134.037,103.741,577.381,3.403,2.214,0.99,8529,25.619,67.13,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/12/2020,6505633,45583,34817,192955,736,727.857,19541.419,136.921,104.582,579.592,2.211,2.186,1.02,8312,24.967,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/13/2020,6545924,40291,36413,193348,393,717.143,19662.444,121.025,109.376,580.773,1.18,2.154,1.04,8261,24.814,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/14/2020,6578488,32564,37556,193776,428,730.857,19760.259,97.815,112.81,582.058,1.286,2.195,1.04,8264,24.823,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/15/2020,6615666,37178,39046.571,194957,1181,833.714,19871.933,111.674,117.287,585.606,3.547,2.504,1.04,8158,24.505,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/16/2020,6653958,38292,39711.286,195892,935,811.429,19986.953,115.02,119.284,588.414,2.809,2.437,1.04,8074,24.252,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/17/2020,6699276,45318,40549.857,196753,861,809.571,20123.078,136.125,121.802,591.001,2.586,2.432,1.04,8025,24.105,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/18/2020,6749459,50183,41344.143,197705,952,783.714,20273.816,150.738,124.188,593.86,2.86,2.354,1.05,7970,23.94,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/19/2020,6795237,45778,41372,198365,660,772.857,20411.323,137.507,124.272,595.843,1.982,2.321,1.05,7833,23.529,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/20/2020,6836847,41610,41560.429,198653,288,757.857,20536.31,124.987,124.838,596.708,0.865,2.276,1.05,7840,23.55,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/21/2020,6868890,32043,41486,199067,414,755.857,20632.559,96.25,124.614,597.951,1.244,2.27,1.04,7856,23.598,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/22/2020,6907161,38271,41642.143,200082,1015,732.143,20747.517,114.957,125.083,601,3.049,2.199,1.03,7862,23.616,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/23/2020,6948281,41120,42046.143,201145,1063,750.429,20871.032,123.515,126.297,604.193,3.193,2.254,1.03,7861,23.613,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/24/2020,6997164,48883,42555.429,202019,874,752.286,21017.865,146.833,127.827,606.818,2.625,2.26,1.02,7830,23.52,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/25/2020,7044300,47136,42120.143,202910,891,743.571,21159.45,141.586,126.519,609.495,2.676,2.234,1.02,7813,23.468,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/26/2020,7087847,43547,41801.429,203675,765,758.571,21290.256,130.805,125.562,611.793,2.298,2.279,1.02,7796,23.417,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
9/27/2020,7121626,33779,40682.714,204000,325,763.857,21391.72,101.464,122.201,612.769,0.976,2.294,1.02,8067,24.231,62.5,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/14/2020,16618535,209825,220695.143,304248,1655,2559.857,49918.241,630.266,662.917,913.891,4.971,7.689,1.06,25560,76.776,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/15/2020,16844850,226315,220589.143,307219,2971,2619.857,50598.039,679.798,662.599,922.815,8.924,7.869,1.05,25812,77.533,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/16/2020,17079654,234804,223274.429,310979,3760,2704.571,51303.336,705.297,670.665,934.109,11.294,8.124,1.04,25974,78.02,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/17/2020,17319900,240246,223746,314343,3364,2758.143,52024.98,721.644,672.081,944.214,10.105,8.285,1.03,25894,77.78,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/18/2020,17567847,247947,225038.286,317262,2919,2695.571,52769.755,744.776,675.963,952.982,8.768,8.097,1.02,25950,77.948,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/19/2020,17773699,205852,222369.143,320105,2843,2741.857,53388.087,618.332,667.946,961.521,8.54,8.236,1,25801,77.5,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/20/2020,17960894,187195,221740.571,321862,1757,2752.714,53950.378,562.291,666.057,966.799,5.278,8.269,0.99,26057,78.269,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/21/2020,18157750,196856,219887.857,323702,1840,2779.143,54541.688,591.31,660.492,972.326,5.527,8.348,0.98,26431,79.393,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/22/2020,18363681,205931,216975.857,326979,3277,2822.857,55160.257,618.569,651.745,982.169,9.843,8.479,0.96,26730,80.291,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/23/2020,18585119,221438,215066.429,330347,3368,2766.857,55825.405,665.149,646.01,992.286,10.117,8.311,0.94,26928,80.885,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/24/2020,18798068,212949,211166.857,333324,2977,2711.571,56465.055,639.65,634.296,1001.228,8.942,8.145,0.93,26714,80.243,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/25/2020,18925247,127179,193914.286,334921,1597,2522.714,56847.071,382.016,582.474,1006.025,4.797,7.578,0.92,26559,79.777,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/26/2020,19142685,217438,195569.429,336915,1994,2401.429,57500.205,653.134,587.445,1012.015,5.99,7.213,0.94,26734,80.303,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/27/2020,19278647,135962,188250.429,338373,1458,2358.714,57908.603,408.398,565.461,1016.394,4.379,7.085,0.97,27063,81.291,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/28/2020,19451948,173301,184885.429,340262,1889,2365.714,58429.16,520.556,555.353,1022.068,5.674,7.106,1,27519,82.661,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/29/2020,19657920,205972,184891.286,343854,3592,2410.714,59047.852,618.692,555.371,1032.858,10.79,7.241,1.03,27782,83.451,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/30/2020,19876215,218295,184442.286,347743,3889,2485.143,59703.56,655.708,554.022,1044.54,11.682,7.465,1.06,27697,83.195,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
12/31/2020,20191301,315086,199033.286,351039,3296,2530.714,60650.005,946.446,597.85,1054.44,9.9,7.602,1.09,27748,83.349,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/1/2021,20370200,178899,206421.857,353342,2303,2631.571,61187.377,537.371,620.044,1061.358,6.918,7.905,1.08,27471,82.517,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/2/2021,20642478,272278,214256.143,355962,2620,2721,62005.237,817.86,643.576,1069.228,7.87,8.173,1.09,27614,82.946,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/3/2021,20845879,203401,223890.286,357443,1481,2724.286,62616.206,610.97,672.515,1073.676,4.449,8.183,1.09,28006,84.124,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/4/2021,21031379,185500,225633,359394,1951,2733.143,63173.406,557.199,677.749,1079.537,5.86,8.21,1.09,28266,84.905,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/5/2021,21264240,232861,229474.286,363013,3619,2737,63872.866,699.461,689.288,1090.407,10.871,8.221,1.09,28528,85.692,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/6/2021,21524000,259760,235397.857,366928,3915,2740.714,64653.125,780.259,707.081,1102.167,11.76,8.232,1.1,28608,85.932,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/7/2021,21810243,286243,231277.429,370934,4006,2842.143,65512.933,859.808,694.704,1114.2,12.033,8.537,1.09,28491,85.58,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/8/2021,22114306,304063,249158,375104,4170,3108.857,66426.268,913.335,748.413,1126.726,12.526,9.338,1.09,28365,85.202,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/9/2021,22379043,264737,248080.714,378352,3248,3198.571,67221.477,795.209,745.177,1136.482,9.756,9.608,1.06,28187,84.667,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/10/2021,22589884,210841,249143.571,380472,2120,3289.857,67854.795,633.318,748.37,1142.85,6.368,9.882,1.03,28370,85.217,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/11/2021,22793848,203964,251781.286,382338,1866,3277.714,68467.455,612.661,756.293,1148.455,5.605,9.845,1.01,28739,86.325,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/12/2021,23015661,221813,250203,386672,4334,3379.857,69133.73,666.275,751.552,1161.473,13.018,10.152,0.98,28891,86.782,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/13/2021,23244991,229330,245855.857,390631,3959,3386.143,69822.585,688.854,738.494,1173.365,11.892,10.171,0.95,28734,86.31,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/14/2021,23480569,235578,238618,394441,3810,3358.143,70530.207,707.622,716.753,1184.81,11.444,10.087,0.93,28527,85.689,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/15/2021,23725566,244997,230180,398280,3839,3310.857,71266.121,735.914,691.408,1196.341,11.531,9.945,0.92,28422,85.373,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/16/2021,23943254,217688,223458.714,401895,3615,3363.286,71920.006,653.884,671.218,1207.2,10.859,10.103,0.9,28120,84.466,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/17/2021,24119808,176554,218560.571,403946,2051,3353.429,72450.333,530.327,656.505,1213.36,6.161,10.073,0.88,27891,83.778,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/18/2021,24260636,140828,209541.143,405559,1613,3317.286,72873.348,423.015,629.413,1218.206,4.845,9.964,0.86,27831,83.598,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/19/2021,24417530,156894,200267,408017,2458,3049.286,73344.621,471.273,601.556,1225.589,7.383,9.159,0.85,27584,82.856,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/20/2021,24604912,187382,194274.429,412432,4415,3114.429,73907.473,562.852,583.556,1238.85,13.262,9.355,0.85,27003,81.111,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/21/2021,24797465,192553,188128,416530,4098,3155.571,74485.858,578.385,565.093,1251.16,12.309,9.479,0.85,26517,79.651,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/22/2021,24989237,191772,180524.429,420300,3770,3145.714,75061.897,576.039,542.254,1262.484,11.324,9.449,0.85,26006,78.116,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/23/2021,25167412,178175,174879.714,423874,3574,3139.857,75597.094,535.197,525.298,1273.22,10.735,9.431,0.85,25364,76.188,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/24/2021,25307555,140143,169678.143,425765,1891,3117,76018.051,420.957,509.674,1278.9,5.68,9.363,0.85,25121,75.458,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/25/2021,25437155,129600,168074.143,427500,1735,3134.429,76407.339,389.288,504.856,1284.111,5.212,9.415,0.85,25003,75.103,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/26/2021,25588161,151006,167233,431365,3865,3335.429,76860.926,453.587,502.329,1295.721,11.61,10.019,0.85,24897,74.785,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/27/2021,25743617,155456,162672.143,435363,3998,3275.857,77327.88,466.954,488.63,1307.73,12.009,9.84,0.84,24360,73.172,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/28/2021,25910376,166759,158987.286,439152,3789,3231.714,77828.786,500.906,477.561,1319.111,11.381,9.707,0.84,23786,71.448,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/29/2021,26074118,163742,154983,442744,3592,3206.286,78320.629,491.843,465.533,1329.901,10.79,9.631,0.84,23121,69.45,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/30/2021,26225057,150939,151092.143,445560,2816,3098,78774.015,453.386,453.846,1338.359,8.459,9.306,0.83,22708,68.21,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
1/31/2021,26337915,112858,147194.286,447485,1925,3102.857,79113.014,338.999,442.138,1344.142,5.782,9.32,0.83,22503,67.594,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/1/2021,26463229,125314,146582,449209,1724,3101.286,79489.429,376.414,440.298,1349.32,5.178,9.316,0.83,22230,66.774,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/2/2021,26580259,117030,141728.286,452638,3429,3039,79840.96,351.531,425.719,1359.62,10.3,9.128,0.81,21767,65.383,71.76,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/3/2021,26704629,124370,137287.429,456418,3780,3007.857,80214.538,373.579,412.38,1370.974,11.354,9.035,0.8,21405,64.296,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/4/2021,26829658,125029,131326,460192,3774,3005.714,80590.097,375.558,394.473,1382.31,11.336,9.028,0.79,20872,62.695,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/5/2021,26960768,131110,126664.286,463721,3529,2996.714,80983.921,393.824,380.47,1392.911,10.6,9.001,0.79,20354,61.139,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/6/2021,27077626,116858,121795.571,466461,2740,2985.857,81334.935,351.014,365.846,1401.141,8.23,8.969,0.79,19863,59.664,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/7/2021,27167055,89429,118448.571,467954,1493,2924.143,81603.559,268.624,355.792,1405.626,4.485,8.783,0.79,19377,58.204,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/8/2021,27249854,82799,112375,469338,1384,2875.571,81852.268,248.709,337.549,1409.783,4.157,8.638,0.78,19328,58.057,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/9/2021,27345235,95381,109282.286,472351,3013,2816.143,82138.771,286.502,328.259,1418.833,9.05,8.459,0.78,18929,56.858,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/10/2021,27440518,95283,105127,475669,3318,2750.143,82424.979,286.208,315.777,1428.8,9.967,8.261,0.77,18316,55.017,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/11/2021,27547290,106772,102518.857,478793,3124,2657.286,82745.697,320.718,307.943,1438.184,9.384,7.982,0.77,17714,53.209,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
2/12/2021,27647870,100580,98157.429,481585,2792,2552,83047.817,302.119,294.842,1446.57,8.387,7.666,0.76,17334,52.067,68.06,332915074,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0,2.77,78.86,0.926
